ticker,companyname,transcriptid,keydevid,headline,call_date,total_sentences,ai_sentence_count,ai_intensity,hype_period
CMI,Cummins Inc.,2673765.0,1803464816.0,"Cummins Inc., Q3 2022 Earnings Call, Nov 03, 2022",2022-11-03,449,0,0.0,2021–2022 Pre-ChatGPT Transition
CMI,Cummins Inc.,2730049.0,1821340816.0,"Cummins Inc., Q4 2022 Earnings Call, Feb 06, 2023",2023-02-06,452,0,0.0,2023 Initial GenAI Surge
CMI,Cummins Inc.,2791575.0,1832037559.0,"Cummins Inc., Q1 2023 Earnings Call, May 02, 2023",2023-05-02,444,0,0.0,2023 Initial GenAI Surge
CMI,Cummins Inc.,2869020.0,1846250877.0,"Cummins Inc., Q2 2023 Earnings Call, Aug 03, 2023",2023-08-03,469,0,0.0,2023 Initial GenAI Surge
CMI,Cummins Inc.,2934343.0,1858514636.0,"Cummins Inc., Q3 2023 Earnings Call, Nov 02, 2023",2023-11-02,429,0,0.0,2023 Initial GenAI Surge
CMI,Cummins Inc.,3088048.0,1868573226.0,"Cummins Inc., Q4 2023 Earnings Call, Feb 06, 2024",2024-02-06,435,1,0.0022988505747126,2024–2025 AI Adoption Period
CMI,Cummins Inc.,3144366.0,1877523876.0,"Cummins Inc., Q1 2024 Earnings Call, May 02, 2024",2024-05-02,390,0,0.0,2024–2025 AI Adoption Period
CMI,Cummins Inc.,3208370.0,1887392066.0,"Cummins Inc., Q2 2024 Earnings Call, Aug 01, 2024",2024-08-01,407,0,0.0,2024–2025 AI Adoption Period
CMI,Cummins Inc.,3298913.0,1899880337.0,"Cummins Inc., Q3 2024 Earnings Call, Nov 05, 2024",2024-11-05,426,0,0.0,2024–2025 AI Adoption Period
CMI,Cummins Inc.,3365391.0,1915667088.0,"Cummins Inc., Q4 2024 Earnings Call, Feb 04, 2025",2025-02-04,428,0,0.0,2024–2025 AI Adoption Period
CMI,Cummins Inc.,3438842.0,1938326931.0,"Cummins Inc., Q1 2025 Earnings Call, May 05, 2025",2025-05-05,498,1,0.002008032128514,2024–2025 AI Adoption Period
CMI,Cummins Inc.,3555544.0,1953310344.0,"Cummins Inc., Q2 2025 Earnings Call, Aug 05, 2025",2025-08-05,485,0,0.0,2024–2025 AI Adoption Period
CMI,Cummins Inc.,3600476.0,1964254780.0,"Cummins Inc., Q3 2025 Earnings Call, Nov 06, 2025",2025-11-06,491,1,0.0020366598778004,2024–2025 AI Adoption Period
CVS,CVS Health Corporation,2212251.0,703009055.0,"CVS Health Corporation, Q4 2020 Earnings Call, Feb 16, 2021",2021-02-16,513,1,0.0019493177387914,2021–2022 Pre-ChatGPT Transition
CVS,CVS Health Corporation,2268179.0,711984200.0,"CVS Health Corporation, Q1 2021 Earnings Call, May 04, 2021",2021-05-04,453,3,0.0066225165562913,2021–2022 Pre-ChatGPT Transition
CVS,CVS Health Corporation,2362418.0,1674745881.0,"CVS Health Corporation, Q2 2021 Earnings Call, Aug 04, 2021",2021-08-04,442,1,0.002262443438914,2021–2022 Pre-ChatGPT Transition
CVS,CVS Health Corporation,2504759.0,1683581114.0,"CVS Health Corporation, Q3 2021 Earnings Call, Nov 03, 2021",2021-11-03,419,0,0.0,2021–2022 Pre-ChatGPT Transition
CVS,CVS Health Corporation,2496136.0,1763484110.0,"CVS Health Corporation, Q4 2021 Earnings Call, Feb 09, 2022",2022-02-09,451,0,0.0,2021–2022 Pre-ChatGPT Transition
CVS,CVS Health Corporation,2552511.0,1776990695.0,"CVS Health Corporation, Q1 2022 Earnings Call, May 04, 2022",2022-05-04,467,2,0.0042826552462526,2021–2022 Pre-ChatGPT Transition
CVS,CVS Health Corporation,2613649.0,1783771188.0,"CVS Health Corporation, Q2 2022 Earnings Call, Aug 03, 2022",2022-08-03,478,0,0.0,2021–2022 Pre-ChatGPT Transition
CVS,CVS Health Corporation,2671906.0,1797963520.0,"CVS Health Corporation, Q3 2022 Earnings Call, Nov 02, 2022",2022-11-02,437,0,0.0,2021–2022 Pre-ChatGPT Transition
CVS,CVS Health Corporation,2731731.0,1818430057.0,"CVS Health Corporation, Q4 2022 Earnings Call, Feb 08, 2023",2023-02-08,475,0,0.0,2023 Initial GenAI Surge
CVS,CVS Health Corporation,2802242.0,1831230538.0,"CVS Health Corporation, Q1 2023 Earnings Call, May 03, 2023",2023-05-03,449,0,0.0,2023 Initial GenAI Surge
CVS,CVS Health Corporation,3153151.0,1847115972.0,"CVS Health Corporation, Q2 2023 Earnings Call, Aug 02, 2023",2023-08-02,458,2,0.0043668122270742,2023 Initial GenAI Surge
CVS,CVS Health Corporation,2932185.0,1857953245.0,"CVS Health Corporation, Q3 2023 Earnings Call, Nov 01, 2023",2023-11-01,471,0,0.0,2023 Initial GenAI Surge
CVS,CVS Health Corporation,3014919.0,1868292351.0,"CVS Health Corporation, Q4 2023 Earnings Call, Feb 07, 2024",2024-02-07,488,0,0.0,2024–2025 AI Adoption Period
CVS,CVS Health Corporation,3104692.0,1876579466.0,"CVS Health Corporation, Q1 2024 Earnings Call, May 01, 2024",2024-05-01,488,2,0.0040983606557377,2024–2025 AI Adoption Period
CVS,CVS Health Corporation,3216487.0,1884071168.0,"CVS Health Corporation, Q2 2024 Earnings Call, Aug 07, 2024",2024-08-07,502,1,0.0019920318725099,2024–2025 AI Adoption Period
CVS,CVS Health Corporation,3300420.0,1892247792.0,"CVS Health Corporation, Q3 2024 Earnings Call, Nov 06, 2024",2024-11-06,466,1,0.0021459227467811,2024–2025 AI Adoption Period
CVS,CVS Health Corporation,3371844.0,1913688290.0,"CVS Health Corporation, Q4 2024 Earnings Call, Feb 12, 2025",2025-02-12,481,2,0.0041580041580041,2024–2025 AI Adoption Period
CVS,CVS Health Corporation,3432651.0,1937685657.0,"CVS Health Corporation, Q1 2025 Earnings Call, May 01, 2025",2025-05-01,477,1,0.0020964360587002,2024–2025 AI Adoption Period
CVS,CVS Health Corporation,3509909.0,1947591109.0,"CVS Health Corporation, Q2 2025 Earnings Call, Jul 31, 2025",2025-07-31,468,0,0.0,2024–2025 AI Adoption Period
CVS,CVS Health Corporation,3572110.0,1960214429.0,"CVS Health Corporation, Q3 2025 Earnings Call, Oct 29, 2025",2025-10-29,504,1,0.0019841269841269,2024–2025 AI Adoption Period
DIS,d'Amico International Shipping S.A.,2235628.0,695113368.0,"d'Amico International Shipping S.A., 2020 Earnings Call, Mar 11, 2021",2021-03-11,400,0,0.0,2021–2022 Pre-ChatGPT Transition
DIS,d'Amico International Shipping S.A.,2273051.0,695113334.0,"d'Amico International Shipping S.A., Q1 2021 Earnings Call, May 06, 2021",2021-05-06,372,0,0.0,2021–2022 Pre-ChatGPT Transition
DIS,d'Amico International Shipping S.A.,3492793.0,695113280.0,"d'Amico International Shipping S.A., H1 2021 Earnings Call, Jul 29, 2021",2021-07-29,258,0,0.0,2021–2022 Pre-ChatGPT Transition
DIS,d'Amico International Shipping S.A.,2435841.0,695113302.0,"d'Amico International Shipping S.A., Q3 2021 Earnings Call, Nov 11, 2021",2021-11-11,364,0,0.0,2021–2022 Pre-ChatGPT Transition
DIS,d'Amico International Shipping S.A.,2522125.0,1758064288.0,"d'Amico International Shipping S.A., 2021 Earnings Call, Mar 10, 2022",2022-03-10,343,0,0.0,2021–2022 Pre-ChatGPT Transition
DIS,d'Amico International Shipping S.A.,2555567.0,1758064639.0,"d'Amico International Shipping S.A., Q1 2022 Earnings Call, May 05, 2022",2022-05-05,363,0,0.0,2021–2022 Pre-ChatGPT Transition
DIS,d'Amico International Shipping S.A.,2608640.0,1758064657.0,"d'Amico International Shipping S.A., H1 2022 Earnings Call, Jul 28, 2022",2022-07-28,372,0,0.0,2021–2022 Pre-ChatGPT Transition
DIS,d'Amico International Shipping S.A.,2686621.0,1806121291.0,"d'Amico International Shipping S.A., Q3 2022 Earnings Call, Nov 10, 2022",2022-11-10,358,0,0.0,2021–2022 Pre-ChatGPT Transition
DIS,d'Amico International Shipping S.A.,2762826.0,1814756304.0,"d'Amico International Shipping S.A., 2022 Earnings Call, Mar 09, 2023",2023-03-09,323,0,0.0,2023 Initial GenAI Surge
DIS,d'Amico International Shipping S.A.,2842092.0,1814756400.0,"d'Amico International Shipping S.A., Q1 2023 Earnings Call, May 11, 2023",2023-05-11,311,0,0.0,2023 Initial GenAI Surge
DIS,d'Amico International Shipping S.A.,2868263.0,1814756536.0,"d'Amico International Shipping S.A., H1 2023 Earnings Call, Jul 27, 2023",2023-07-27,242,0,0.0,2023 Initial GenAI Surge
DIS,d'Amico International Shipping S.A.,2968105.0,1814756644.0,"d'Amico International Shipping S.A., Q3 2023 Earnings Call, Nov 09, 2023",2023-11-09,341,0,0.0,2023 Initial GenAI Surge
DIS,d'Amico International Shipping S.A.,3064594.0,1861556732.0,"d'Amico International Shipping S.A., 2023 Earnings Call, Mar 14, 2024",2024-03-14,332,0,0.0,2024–2025 AI Adoption Period
DIS,d'Amico International Shipping S.A.,3116351.0,1861643798.0,"d'Amico International Shipping S.A., Q1 2024 Earnings Call, May 08, 2024",2024-05-08,438,0,0.0,2024–2025 AI Adoption Period
DIS,d'Amico International Shipping S.A.,3209987.0,1861643948.0,"d'Amico International Shipping S.A., Q2 2024 Earnings Call, Aug 01, 2024",2024-08-01,323,0,0.0,2024–2025 AI Adoption Period
DIS,d'Amico International Shipping S.A.,3349759.0,1861644035.0,"d'Amico International Shipping S.A., Q3 2024 Earnings Call, Nov 07, 2024",2024-11-07,419,0,0.0,2024–2025 AI Adoption Period
DIS,d'Amico International Shipping S.A.,3401039.0,1903627249.0,"d'Amico International Shipping S.A., 2024 Earnings Call, Mar 13, 2025",2025-03-13,465,0,0.0,2024–2025 AI Adoption Period
DIS,d'Amico International Shipping S.A.,3460972.0,1903627257.0,"d'Amico International Shipping S.A., Q1 2025 Earnings Call, May 08, 2025",2025-05-08,393,0,0.0,2024–2025 AI Adoption Period
DIS,d'Amico International Shipping S.A.,3540475.0,1903627260.0,"d'Amico International Shipping S.A., H1 2025 Earnings Call, Jul 31, 2025",2025-07-31,291,0,0.0,2024–2025 AI Adoption Period
DIS,d'Amico International Shipping S.A.,3608072.0,1903627263.0,"d'Amico International Shipping S.A., Q3 2025 Earnings Call, Nov 06, 2025",2025-11-06,365,0,0.0,2024–2025 AI Adoption Period
DHR,Danaher Corporation,2183987.0,700518356.0,"Danaher Corporation, Q4 2020 Earnings Call, Jan 28, 2021",2021-01-28,396,0,0.0,2021–2022 Pre-ChatGPT Transition
DHR,Danaher Corporation,2255526.0,709219468.0,"Danaher Corporation, Q1 2021 Earnings Call, Apr 22, 2021",2021-04-22,405,0,0.0,2021–2022 Pre-ChatGPT Transition
DHR,Danaher Corporation,2349354.0,1671602638.0,"Danaher Corporation, Q2 2021 Earnings Call, Jul 22, 2021",2021-07-22,408,0,0.0,2021–2022 Pre-ChatGPT Transition
DHR,Danaher Corporation,2409066.0,1682438900.0,"Danaher Corporation, Q3 2021 Earnings Call, Oct 21, 2021",2021-10-21,386,0,0.0,2021–2022 Pre-ChatGPT Transition
DHR,Danaher Corporation,2484627.0,1762686444.0,"Danaher Corporation, Q4 2021 Earnings Call, Jan 27, 2022",2022-01-27,424,0,0.0,2021–2022 Pre-ChatGPT Transition
DHR,Danaher Corporation,2548866.0,1775185314.0,"Danaher Corporation, Q1 2022 Earnings Call, Apr 21, 2022",2022-04-21,350,2,0.0057142857142857,2021–2022 Pre-ChatGPT Transition
DHR,Danaher Corporation,2602663.0,1787602462.0,"Danaher Corporation, Q2 2022 Earnings Call, Jul 21, 2022",2022-07-21,386,0,0.0,2021–2022 Pre-ChatGPT Transition
DHR,Danaher Corporation,2659707.0,1801133459.0,"Danaher Corporation, Q3 2022 Earnings Call, Oct 20, 2022",2022-10-20,428,0,0.0,2021–2022 Pre-ChatGPT Transition
DHR,Danaher Corporation,2720620.0,1819791572.0,"Danaher Corporation, Q4 2022 Earnings Call, Jan 24, 2023",2023-01-24,416,0,0.0,2023 Initial GenAI Surge
DHR,Danaher Corporation,2785074.0,1830850825.0,"Danaher Corporation, Q1 2023 Earnings Call, Apr 25, 2023",2023-04-25,401,0,0.0,2023 Initial GenAI Surge
DHR,Danaher Corporation,2858052.0,1844516462.0,"Danaher Corporation, Q2 2023 Earnings Call, Jul 25, 2023",2023-07-25,392,1,0.0025510204081632,2023 Initial GenAI Surge
DHR,Danaher Corporation,2924766.0,1856939213.0,"Danaher Corporation, Q3 2023 Earnings Call, Oct 24, 2023",2023-10-24,325,2,0.0061538461538461,2023 Initial GenAI Surge
DHR,Danaher Corporation,3006788.0,1865698503.0,"Danaher Corporation, Q4 2023 Earnings Call, Jan 30, 2024",2024-01-30,419,1,0.0023866348448687,2024–2025 AI Adoption Period
DHR,Danaher Corporation,3093091.0,1875383610.0,"Danaher Corporation, Q1 2024 Earnings Call, Apr 23, 2024",2024-04-23,346,0,0.0,2024–2025 AI Adoption Period
DHR,Danaher Corporation,3192781.0,1885495398.0,"Danaher Corporation, Q2 2024 Earnings Call, Jul 23, 2024",2024-07-23,411,0,0.0,2024–2025 AI Adoption Period
DHR,Danaher Corporation,3286049.0,1898106075.0,"Danaher Corporation, Q3 2024 Earnings Call, Oct 22, 2024",2024-10-22,368,0,0.0,2024–2025 AI Adoption Period
DHR,Danaher Corporation,3361431.0,1914772611.0,"Danaher Corporation, Q4 2024 Earnings Call, Jan 29, 2025",2025-01-29,405,5,0.0123456790123456,2024–2025 AI Adoption Period
DHR,Danaher Corporation,3421618.0,1935744428.0,"Danaher Corporation, Q1 2025 Earnings Call, Apr 22, 2025",2025-04-22,424,1,0.0023584905660377,2024–2025 AI Adoption Period
DHR,Danaher Corporation,3500762.0,1948612271.0,"Danaher Corporation, Q2 2025 Earnings Call, Jul 22, 2025",2025-07-22,450,3,0.0066666666666666,2024–2025 AI Adoption Period
DHR,Danaher Corporation,3566274.0,1961691270.0,"Danaher Corporation, Q3 2025 Earnings Call, Oct 21, 2025",2025-10-21,417,1,0.0023980815347721,2024–2025 AI Adoption Period
DRI,"Darden Restaurants, Inc.",2242321.0,706059227.0,"Darden Restaurants, Inc., Q3 2021 Earnings Call, Mar 25, 2021",2021-03-25,669,0,0.0,2021–2022 Pre-ChatGPT Transition
DRI,"Darden Restaurants, Inc.",2377448.0,717037097.0,"Darden Restaurants, Inc., Q4 2021 Earnings Call, Jun 24, 2021",2021-06-24,683,0,0.0,2021–2022 Pre-ChatGPT Transition
DRI,"Darden Restaurants, Inc.",2400565.0,1679685147.0,"Darden Restaurants, Inc., Q1 2022 Earnings Call, Sep 23, 2021",2021-09-23,789,1,0.0012674271229404,2021–2022 Pre-ChatGPT Transition
DRI,"Darden Restaurants, Inc.",2479310.0,1760114920.0,"Darden Restaurants, Inc., Q2 2022 Earnings Call, Dec 17, 2021",2021-12-17,678,2,0.0029498525073746,2021–2022 Pre-ChatGPT Transition
DRI,"Darden Restaurants, Inc.",2530634.0,1773053498.0,"Darden Restaurants, Inc., Q3 2022 Earnings Call, Mar 24, 2022",2022-03-24,639,0,0.0,2021–2022 Pre-ChatGPT Transition
DRI,"Darden Restaurants, Inc.",2592299.0,1785425103.0,"Darden Restaurants, Inc., Q4 2022 Earnings Call, Jun 23, 2022",2022-06-23,599,1,0.001669449081803,2021–2022 Pre-ChatGPT Transition
DRI,"Darden Restaurants, Inc.",2650489.0,1797751442.0,"Darden Restaurants, Inc., Q1 2023 Earnings Call, Sep 22, 2022",2022-09-22,776,0,0.0,2021–2022 Pre-ChatGPT Transition
DRI,"Darden Restaurants, Inc.",2711251.0,1815584542.0,"Darden Restaurants, Inc., Q2 2023 Earnings Call, Dec 16, 2022",2022-12-16,731,0,0.0,2023 Initial GenAI Surge
DRI,"Darden Restaurants, Inc.",2771817.0,1827686640.0,"Darden Restaurants, Inc., Q3 2023 Earnings Call, Mar 23, 2023",2023-03-23,645,0,0.0,2023 Initial GenAI Surge
DRI,"Darden Restaurants, Inc.",2874150.0,1838329919.0,"Darden Restaurants, Inc., Q4 2023 Earnings Call, Jun 22, 2023",2023-06-22,673,2,0.0029717682020802,2023 Initial GenAI Surge
DRI,"Darden Restaurants, Inc.",2910147.0,1853683562.0,"Darden Restaurants, Inc., Q1 2024 Earnings Call, Sep 21, 2023",2023-09-21,691,0,0.0,2023 Initial GenAI Surge
DRI,"Darden Restaurants, Inc.",2982686.0,1862072573.0,"Darden Restaurants, Inc., Q2 2024 Earnings Call, Dec 15, 2023",2023-12-15,623,4,0.0064205457463884,2023 Initial GenAI Surge
DRI,"Darden Restaurants, Inc.",3066759.0,1872314808.0,"Darden Restaurants, Inc., Q3 2024 Earnings Call, Mar 21, 2024",2024-03-21,561,1,0.0017825311942959,2024–2025 AI Adoption Period
DRI,"Darden Restaurants, Inc.",3165907.0,1881731742.0,"Darden Restaurants, Inc., Q4 2024 Earnings Call, Jun 20, 2024",2024-06-20,730,0,0.0,2024–2025 AI Adoption Period
DRI,"Darden Restaurants, Inc.",3269419.0,1892122548.0,"Darden Restaurants, Inc., Q1 2025 Earnings Call, Sep 19, 2024",2024-09-19,859,0,0.0,2024–2025 AI Adoption Period
DRI,"Darden Restaurants, Inc.",3348920.0,1904463823.0,"Darden Restaurants, Inc., Q2 2025 Earnings Call, Dec 19, 2024",2024-12-19,680,2,0.0029411764705882,2024–2025 AI Adoption Period
DRI,"Darden Restaurants, Inc.",3405251.0,1931953151.0,"Darden Restaurants, Inc., Q3 2025 Earnings Call, Mar 20, 2025",2025-03-20,669,0,0.0,2024–2025 AI Adoption Period
DRI,"Darden Restaurants, Inc.",3489803.0,1944581021.0,"Darden Restaurants, Inc., Q4 2025 Earnings Call, Jun 20, 2025",2025-06-20,686,0,0.0,2024–2025 AI Adoption Period
DRI,"Darden Restaurants, Inc.",3551751.0,1957753191.0,"Darden Restaurants, Inc., Q1 2026 Earnings Call, Sep 18, 2025",2025-09-18,622,0,0.0,2024–2025 AI Adoption Period
DRI,"Darden Restaurants, Inc.",3622893.0,1971169823.0,"Darden Restaurants, Inc., Q2 2026 Earnings Call, Dec 18, 2025",2025-12-18,675,0,0.0,2024–2025 AI Adoption Period
DDOG,"Datadog, Inc.",2236520.0,701917278.0,"Datadog, Inc., Q4 2020 Earnings Call, Feb 11, 2021",2021-02-11,511,0,0.0,2021–2022 Pre-ChatGPT Transition
DDOG,"Datadog, Inc.",2273995.0,711456361.0,"Datadog, Inc., Q1 2021 Earnings Call, May 06, 2021",2021-05-06,499,1,0.002004008016032,2021–2022 Pre-ChatGPT Transition
DDOG,"Datadog, Inc.",2364624.0,1674148964.0,"Datadog, Inc., Q2 2021 Earnings Call, Aug 05, 2021",2021-08-05,494,1,0.0020242914979757,2021–2022 Pre-ChatGPT Transition
DDOG,"Datadog, Inc.",2458368.0,1685190835.0,"Datadog, Inc., Q3 2021 Earnings Call, Nov 04, 2021",2021-11-04,501,0,0.0,2021–2022 Pre-ChatGPT Transition
DDOG,"Datadog, Inc.",2514645.0,1764925430.0,"Datadog, Inc., Q4 2021 Earnings Call, Feb 10, 2022",2022-02-10,612,1,0.0016339869281045,2021–2022 Pre-ChatGPT Transition
DDOG,"Datadog, Inc.",2554436.0,1778330097.0,"Datadog, Inc., Q1 2022 Earnings Call, May 05, 2022",2022-05-05,483,1,0.0020703933747412,2021–2022 Pre-ChatGPT Transition
DDOG,"Datadog, Inc.",2615997.0,1791421397.0,"Datadog, Inc., Q2 2022 Earnings Call, Aug 04, 2022",2022-08-04,569,1,0.0017574692442882,2021–2022 Pre-ChatGPT Transition
DDOG,"Datadog, Inc.",2674054.0,1804618216.0,"Datadog, Inc., Q3 2022 Earnings Call, Nov 03, 2022",2022-11-03,510,1,0.0019607843137254,2021–2022 Pre-ChatGPT Transition
DDOG,"Datadog, Inc.",2739882.0,1822595585.0,"Datadog, Inc., Q4 2022 Earnings Call, Feb 16, 2023",2023-02-16,477,1,0.0020964360587002,2023 Initial GenAI Surge
DDOG,"Datadog, Inc.",2794236.0,1833077064.0,"Datadog, Inc., Q1 2023 Earnings Call, May 04, 2023",2023-05-04,486,24,0.0493827160493827,2023 Initial GenAI Surge
DDOG,"Datadog, Inc.",2880963.0,1847851829.0,"Datadog, Inc., Q2 2023 Earnings Call, Aug 08, 2023",2023-08-08,489,29,0.0593047034764826,2023 Initial GenAI Surge
DDOG,"Datadog, Inc.",2939544.0,1859286510.0,"Datadog, Inc., Q3 2023 Earnings Call, Nov 07, 2023",2023-11-07,473,26,0.054968287526427,2023 Initial GenAI Surge
DDOG,"Datadog, Inc.",3021557.0,1868575360.0,"Datadog, Inc., Q4 2023 Earnings Call, Feb 13, 2024",2024-02-13,525,27,0.0514285714285714,2024–2025 AI Adoption Period
DDOG,"Datadog, Inc.",3112289.0,1878265757.0,"Datadog, Inc., Q1 2024 Earnings Call, May 07, 2024",2024-05-07,484,28,0.0578512396694214,2024–2025 AI Adoption Period
DDOG,"Datadog, Inc.",3219345.0,1888351230.0,"Datadog, Inc., Q2 2024 Earnings Call, Aug 08, 2024",2024-08-08,545,38,0.0697247706422018,2024–2025 AI Adoption Period
DDOG,"Datadog, Inc.",3302009.0,1901028453.0,"Datadog, Inc., Q3 2024 Earnings Call, Nov 07, 2024",2024-11-07,470,37,0.0787234042553191,2024–2025 AI Adoption Period
DDOG,"Datadog, Inc.",3373580.0,1918078280.0,"Datadog, Inc., Q4 2024 Earnings Call, Feb 13, 2025",2025-02-13,470,31,0.0659574468085106,2024–2025 AI Adoption Period
DDOG,"Datadog, Inc.",3495205.0,1939864424.0,"Datadog, Inc., Q1 2025 Earnings Call, May 06, 2025",2025-05-06,524,41,0.0782442748091603,2024–2025 AI Adoption Period
DDOG,"Datadog, Inc.",3532149.0,1953689068.0,"Datadog, Inc., Q2 2025 Earnings Call, Aug 07, 2025",2025-08-07,421,66,0.1567695961995249,2024–2025 AI Adoption Period
DDOG,"Datadog, Inc.",3602276.0,1966488388.0,"Datadog, Inc., Q3 2025 Earnings Call, Nov 06, 2025",2025-11-06,522,73,0.1398467432950191,2024–2025 AI Adoption Period
DVA,DaVita Inc.,2246741.0,702692257.0,"DaVita Inc., Q4 2020 Earnings Call, Feb 11, 2021",2021-02-11,614,0,0.0,2021–2022 Pre-ChatGPT Transition
DVA,DaVita Inc.,2263792.0,712333685.0,"DaVita Inc., Q1 2021 Earnings Call, Apr 29, 2021",2021-04-29,286,0,0.0,2021–2022 Pre-ChatGPT Transition
DVA,DaVita Inc.,2361620.0,1674696259.0,"DaVita Inc., Q2 2021 Earnings Call, Aug 03, 2021",2021-08-03,376,0,0.0,2021–2022 Pre-ChatGPT Transition
DVA,DaVita Inc.,2417183.0,1685543247.0,"DaVita Inc., Q3 2021 Earnings Call, Oct 28, 2021",2021-10-28,419,1,0.0023866348448687,2021–2022 Pre-ChatGPT Transition
DVA,DaVita Inc.,2496913.0,1765627164.0,"DaVita Inc., Q4 2021 Earnings Call, Feb 10, 2022",2022-02-10,448,0,0.0,2021–2022 Pre-ChatGPT Transition
DVA,DaVita Inc.,2555823.0,1779985100.0,"DaVita Inc., Q1 2022 Earnings Call, May 05, 2022",2022-05-05,288,0,0.0,2021–2022 Pre-ChatGPT Transition
DVA,DaVita Inc.,2611325.0,1792014289.0,"DaVita Inc., Q2 2022 Earnings Call, Aug 01, 2022",2022-08-01,395,1,0.0025316455696202,2021–2022 Pre-ChatGPT Transition
DVA,DaVita Inc.,2668164.0,1804680367.0,"DaVita Inc., Q3 2022 Earnings Call, Oct 28, 2022",2022-10-28,457,0,0.0,2021–2022 Pre-ChatGPT Transition
DVA,DaVita Inc.,2748271.0,1823936315.0,"DaVita Inc., Q4 2022 Earnings Call, Feb 22, 2023",2023-02-22,395,0,0.0,2023 Initial GenAI Surge
DVA,DaVita Inc.,2799950.0,1833581978.0,"DaVita Inc., Q1 2023 Earnings Call, May 08, 2023",2023-05-08,294,0,0.0,2023 Initial GenAI Surge
DVA,DaVita Inc.,2869948.0,1847851822.0,"DaVita Inc., Q2 2023 Earnings Call, Aug 03, 2023",2023-08-03,352,1,0.002840909090909,2023 Initial GenAI Surge
DVA,DaVita Inc.,3079976.0,1859294328.0,"DaVita Inc., Q3 2023 Earnings Call, Nov 07, 2023",2023-11-07,520,0,0.0,2023 Initial GenAI Surge
DVA,DaVita Inc.,3022641.0,1869215314.0,"DaVita Inc., Q4 2023 Earnings Call, Feb 13, 2024",2024-02-13,415,0,0.0,2024–2025 AI Adoption Period
DVA,DaVita Inc.,3108117.0,1878397141.0,"DaVita Inc., Q1 2024 Earnings Call, May 02, 2024",2024-05-02,345,0,0.0,2024–2025 AI Adoption Period
DVA,DaVita Inc.,3215100.0,1888347446.0,"DaVita Inc., Q2 2024 Earnings Call, Aug 06, 2024",2024-08-06,460,0,0.0,2024–2025 AI Adoption Period
DVA,DaVita Inc.,3292684.0,1900288233.0,"DaVita Inc., Q3 2024 Earnings Call, Oct 29, 2024",2024-10-29,421,0,0.0,2024–2025 AI Adoption Period
DVA,DaVita Inc.,3374148.0,1929175333.0,"DaVita Inc., Q4 2024 Earnings Call, Feb 13, 2025",2025-02-13,454,0,0.0,2024–2025 AI Adoption Period
DVA,DaVita Inc.,3450892.0,1941451280.0,"DaVita Inc., Q1 2025 Earnings Call, May 12, 2025",2025-05-12,296,0,0.0,2024–2025 AI Adoption Period
DVA,DaVita Inc.,3515821.0,1953693214.0,"DaVita Inc., Q2 2025 Earnings Call, Aug 05, 2025",2025-08-05,419,1,0.0023866348448687,2024–2025 AI Adoption Period
DVA,DaVita Inc.,3575262.0,1965900590.0,"DaVita Inc., Q3 2025 Earnings Call, Oct 29, 2025",2025-10-29,346,2,0.0057803468208092,2024–2025 AI Adoption Period
DECK,Deckers Outdoor Corporation,2226976.0,702235467.0,"Deckers Outdoor Corporation, Q3 2021 Earnings Call, Feb 04, 2021",2021-02-04,560,0,0.0,2021–2022 Pre-ChatGPT Transition
DECK,Deckers Outdoor Corporation,2294747.0,714309396.0,"Deckers Outdoor Corporation, Q4 2021 Earnings Call, May 20, 2021",2021-05-20,546,0,0.0,2021–2022 Pre-ChatGPT Transition
DECK,Deckers Outdoor Corporation,2355791.0,1674490143.0,"Deckers Outdoor Corporation, Q1 2022 Earnings Call, Jul 29, 2021",2021-07-29,545,0,0.0,2021–2022 Pre-ChatGPT Transition
DECK,Deckers Outdoor Corporation,2416991.0,1685465794.0,"Deckers Outdoor Corporation, Q2 2022 Earnings Call, Oct 28, 2021",2021-10-28,555,0,0.0,2021–2022 Pre-ChatGPT Transition
DECK,Deckers Outdoor Corporation,2492838.0,1765276676.0,"Deckers Outdoor Corporation, Q3 2022 Earnings Call, Feb 03, 2022",2022-02-03,531,0,0.0,2021–2022 Pre-ChatGPT Transition
DECK,Deckers Outdoor Corporation,2584604.0,1782127065.0,"Deckers Outdoor Corporation, Q4 2022 Earnings Call, May 19, 2022",2022-05-19,553,0,0.0,2021–2022 Pre-ChatGPT Transition
DECK,Deckers Outdoor Corporation,2608279.0,1792218091.0,"Deckers Outdoor Corporation, Q1 2023 Earnings Call, Jul 28, 2022",2022-07-28,518,0,0.0,2021–2022 Pre-ChatGPT Transition
DECK,Deckers Outdoor Corporation,2666451.0,1805142843.0,"Deckers Outdoor Corporation, Q2 2023 Earnings Call, Oct 27, 2022",2022-10-27,493,0,0.0,2021–2022 Pre-ChatGPT Transition
DECK,Deckers Outdoor Corporation,2728507.0,1823059642.0,"Deckers Outdoor Corporation, Q3 2023 Earnings Call, Feb 02, 2023",2023-02-02,527,0,0.0,2023 Initial GenAI Surge
DECK,Deckers Outdoor Corporation,2821827.0,1837756538.0,"Deckers Outdoor Corporation, Q4 2023 Earnings Call, May 25, 2023",2023-05-25,518,0,0.0,2023 Initial GenAI Surge
